source	target	status
NBPF10	FAN1	non_indicated
NBPF10	LOC100271836	non_indicated
NBPF10	ZNF550	non_indicated
NBPF10	TRIO	non_indicated
NBPF10	SMA4	non_indicated
LIX1L	TGFBR2	non_indicated
PIAS3	FAM219A	non_indicated
PIAS3	NPR2	non_indicated
CD160	GZMA	non_indicated
CD160	TARP	non_indicated
PDZK1	DEPDC7	non_indicated
PDZK1P1	SLC23A1	non_indicated
PRKAB2	CYP4V2	non_indicated
PRKAB2	IFRD1	non_indicated
PDIA3P	IDH2	non_indicated
PDIA3P	ETS2	non_indicated
PDIA3P	ALAS1	non_indicated
FMO5	ACADM	non_indicated
FMO5	ALDH18A1	non_indicated
FMO5	ACVR2A	non_indicated
FMO5	USP37	non_indicated
FMO5	GPR160	non_indicated
FMO5	SPATA24	non_indicated
FMO5	STAU2	non_indicated
FMO5	MATN2	non_indicated
BCL9	DMWD	non_indicated
NBPF24	PTOV1-AS1	non_indicated
NBPF14	RNMT	non_indicated
NBPF16	NBPF24	non_indicated
NBPF16	NBPF14	non_indicated
NBPF16	UPF3A	non_indicated
NBPF16	NPIP	non_indicated
NBPF16	HSPBAP1	non_indicated
NBPF16	ZNF783	non_indicated
NBPF16	DDX26B	non_indicated
FCGR1C	FCER1G	non_indicated
FCGR1C	OASL	non_indicated
PPIAL4A	PPIAP30	non_indicated
FCGR1A	FCGR1C	non_indicated
HIST2H4B	HIST2H4A	non_indicated
HIST2H2AA3	HIST2H2AA4	non_indicated
HIST2H2AA3	HIST2H2AC	non_indicated
MTMR11	TRIM3	non_indicated
MTMR11	ABCA5	non_indicated
MTMR11	AGXT2L2	non_indicated
PLEKHO1	SH2D2A	non_indicated
PLEKHO1	CLEC2B	non_indicated
PLEKHO1	BATF	non_indicated
PLEKHO1	PCBP3	non_indicated
PLEKHO1	DOK2	non_indicated
ANP32E	TRIM59	non_indicated
RPRD2	UBE4B	non_indicated
RPRD2	ATXN7L3B	non_indicated
RPRD2	TBC1D5	non_indicated
RPRD2	PHF3	non_indicated
RPRD2	SMARCA2	non_indicated
ECM1	QSOX1	non_indicated
MCL1	GZF1	non_indicated
CTSS	LACTB	non_indicated
CTSS	HPSE	non_indicated
CTSK	NPL	non_indicated
CTSK	CHI3L1	non_indicated
CTSK	GALNT18	non_indicated
CTSK	TMEM132A	non_indicated
CTSK	LOC100130776	non_indicated
CTSK	GLT8D2	non_indicated
CTSK	MEOX1	non_indicated
CTSK	TEAD2	non_indicated
CTSK	SULF2	non_indicated
CTSK	IGFBP7	non_indicated
CTSK	GPX8	non_indicated
SETDB1	GON4L	non_indicated
CERS2	CNDP2	non_indicated
CERS2	EPDR1	non_indicated
CDC42SE1	ADPGK	non_indicated
CDC42SE1	CYTH1	non_indicated
CDC42SE1	TNFSF14	non_indicated
CDC42SE1	ARRDC2	non_indicated
CDC42SE1	MSL3P1	non_indicated
CDC42SE1	ERICH1	non_indicated
CDC42SE1	MSL3	non_indicated
CDC42SE1	RAP2C	non_indicated
TNFAIP8L2	C1orf162	non_indicated
TNFAIP8L2	PLEKHO1	non_indicated
TNFAIP8L2	ARHGAP22	non_indicated
TNFAIP8L2	LDHB	non_indicated
TNFAIP8L2	LYSMD2	non_indicated
TNFAIP8L2	AIF1	non_indicated
TNFAIP8L2	LOC100507463	non_indicated
TNFAIP8L2	DNAJC5B	non_indicated
PIP5K1A	LRCH1	non_indicated
ZNF687	ZNF646	non_indicated
ZNF687	CXXC5	non_indicated
RFX5	TRIM22	non_indicated
RFX5	CIITA	non_indicated
RFX5	SCIMP	non_indicated
RFX5	FTSJD2	non_indicated
SELENBP1	AIFM3	non_indicated
CGN	STPG1	non_indicated
CGN	INADL	non_indicated
CGN	MTMR11	non_indicated
CGN	TUFT1	non_indicated
CGN	C1orf106	non_indicated
CGN	APPL2	non_indicated
CGN	NR1I2	non_indicated
S100A10	SFN	non_indicated
S100A11	C4BPB	non_indicated
S100A11	ANKRD22	non_indicated
S100A11	FKBP11	non_indicated
S100A11	MANF	non_indicated
S100A9	ALPL	non_indicated
S100A9	AQP9	non_indicated
S100A9	LILRA5	non_indicated
S100A8	S100A9	non_indicated
S100A6	S100A10	non_indicated
S100A4	RAB34	non_indicated
S100A4	LST1	non_indicated
S100A4	RARRES2	non_indicated
S100A13	STK19	non_indicated
INTS3	NXF1	non_indicated
INTS3	IKBKAP	non_indicated
GATAD2B	MSL2	non_indicated
GATAD2B	CASP2	non_indicated
DENND4B	RBM19	non_indicated
DENND4B	CYTH1	non_indicated
DENND4B	PBX2	non_indicated
DENND4B	RALGDS	non_indicated
RPS27	LOC728875	non_indicated
RPS27	RPL31P11	non_indicated
RPS27	GAS5	non_indicated
RPS27	CD3D	non_indicated
RPS27	RPL21P28	non_indicated
UBAP2L	ESYT1	non_indicated
UBAP2L	PABPC3	non_indicated
UBAP2L	NOP14	non_indicated
UBAP2L	LARP1	non_indicated
ATP8B2	LRRC8C	non_indicated
ATP8B2	LIX1L	non_indicated
ATP8B2	SLC41A1	non_indicated
ATP8B2	PDE3B	non_indicated
ATP8B2	ZNF275	non_indicated
ADAR	DPYD	non_indicated
ADAR	TRIM5	non_indicated
ADAR	PATL1	non_indicated
ADAR	ATP11A	non_indicated
ADAR	SNTB2	non_indicated
ADAR	ANKFY1	non_indicated
ADAR	IFIH1	non_indicated
ADAR	ZNFX1	non_indicated
ADAR	CCR5	non_indicated
ZBTB7B	PRKCD	non_indicated
ZBTB7B	HIST1H2AC	non_indicated
ZBTB7B	URGCP	non_indicated
ZBTB7B	ACHE	non_indicated
MUC1	BATF2	non_indicated
MUC1	GPX2	non_indicated
MUC1	EPS8L1	non_indicated
MUC1	SLPI	non_indicated
MUC1	CBR3	non_indicated
THBS3	LAMB2	non_indicated
CLK2	PI4KAP1	non_indicated
HCN3	ZSWIM8	non_indicated
HCN3	HIP1R	non_indicated
ASH1L	VPS13D	non_indicated
ASH1L	SIK2	non_indicated
ASH1L	MED13L	non_indicated
ASH1L	DOCK9	non_indicated
ASH1L	ZNF609	non_indicated
ASH1L	ATXN1L	non_indicated
ASH1L	TET3	non_indicated
ASH1L	SYNJ1	non_indicated
ASH1L	FYCO1	non_indicated
ASH1L	SFMBT1	non_indicated
ASH1L	KIAA2018	non_indicated
ASH1L	ANKRD17	non_indicated
ASH1L	AFF1	non_indicated
ASH1L	NIPBL	non_indicated
ASH1L	ZKSCAN1	non_indicated
ASH1L	WHSC1L1	non_indicated
ASH1L	NCOA2	non_indicated
MSTO2P	MSTO1	non_indicated
SYT11	CHN1	non_indicated
SYT11	PJA1	non_indicated
KIAA0907	PIGL	non_indicated
KIAA0907	ELMOD3	non_indicated
KIAA0907	ATAT1	non_indicated
ARHGEF2	FHOD1	non_indicated
ARHGEF2	PLD2	non_indicated
ARHGEF2	IPPK	non_indicated
ARHGEF2	UAP1L1	non_indicated
RAB25	C1orf172	non_indicated
RAB25	KRT18	non_indicated
RAB25	PPP1R1B	non_indicated
RAB25	PPAP2C	non_indicated
RAB25	LSR	non_indicated
RAB25	ETHE1	non_indicated
SEMA4A	BIK	non_indicated
IQGAP3	ARHGEF39	non_indicated
SH2D2A	LAG3	non_indicated
SH2D2A	CST7	non_indicated
PEAR1	KCTD15	non_indicated
ARHGEF11	LRP1	non_indicated
ARHGEF11	BAHCC1	non_indicated
ARHGEF11	RIN2	non_indicated
ARHGEF11	NDST1	non_indicated
ETV3	ITGB3	non_indicated
FCRL5	KIAA0125	non_indicated
FCRL2	FAM129C	non_indicated
FCRL2	FLJ43663	non_indicated
FCRL1	TMC8	non_indicated
FCRL1	FBXO41	non_indicated
FCRL1	PARP15	non_indicated
FCRL1	PDE7A	non_indicated
FCRL1	ZMAT1	non_indicated
CD1C	NAPSA	non_indicated
CD1C	ABCB4	non_indicated
MNDA	NCF2	non_indicated
MNDA	CLEC4A	non_indicated
MNDA	FAH	non_indicated
MNDA	CXCL6	non_indicated
PYHIN1	TIGIT	non_indicated
PYHIN1	GZMK	non_indicated
PYHIN1	PDE7A	non_indicated
IFI16	BLM	non_indicated
IFI16	ZNF267	non_indicated
IFI16	APOBEC3G	non_indicated
IFI16	ADPRH	non_indicated
AIM2	SP140	non_indicated
CADM3	FXYD6	non_indicated
CADM3	RGMA	non_indicated
CADM3	COLEC12	non_indicated
CADM3	ABI3BP	non_indicated
DARC	FAM167B	non_indicated
DARC	CH25H	non_indicated
DARC	PGF	non_indicated
DARC	CLDN5	non_indicated
DARC	INMT	non_indicated
SLAMF8	CMKLR1	non_indicated
SLAMF8	HCK	non_indicated
SLAMF8	APOL3	non_indicated
SLAMF8	TLR8	non_indicated
IGSF9	CDHR1	non_indicated
IGSF9	ERBB2	non_indicated
IGSF9	EDN3	non_indicated
IGSF9	FRMD1	non_indicated
LOC100505633	CXADR	non_indicated
PEA15	FAM89A	non_indicated
PEA15	TSPAN11	non_indicated
PEA15	SLCO3A1	non_indicated
PEA15	CX3CL1	non_indicated
COPA	PPAP2B	non_indicated
COPA	NCSTN	non_indicated
COPA	ARCN1	non_indicated
COPA	USO1	non_indicated
COPA	FAM115A	non_indicated
NCSTN	EXT2	non_indicated
NCSTN	CMIP	non_indicated
NCSTN	TM9SF4	non_indicated
NCSTN	EXT1	non_indicated
VANGL2	RAD51D	non_indicated
SLAMF6	PCED1B	non_indicated
SLAMF6	TMEM156	non_indicated
CD84	MR1	non_indicated
CD84	SFMBT2	non_indicated
CD84	LOC100499405	non_indicated
CD84	IRF2	non_indicated
SLAMF1	CTLA4	non_indicated
CD48	CKMT1B	non_indicated
CD48	CKMT1A	non_indicated
CD48	ARHGAP15	non_indicated
SLAMF7	IGSF6	non_indicated
SLAMF7	ZBP1	non_indicated
SLAMF7	ASPHD2	non_indicated
F11R	TMBIM1	non_indicated
F11R	KALRN	non_indicated
F11R	PCDH1	non_indicated
F11R	CORO2A	non_indicated
ARHGAP30	KCNAB2	non_indicated
ARHGAP30	PIK3CD	non_indicated
ARHGAP30	TMEM206	non_indicated
ARHGAP30	BIN2	non_indicated
ARHGAP30	FMNL1	non_indicated
ARHGAP30	IL27RA	non_indicated
ARHGAP30	ARHGAP25	non_indicated
ARHGAP30	INPP5D	non_indicated
ARHGAP30	PPP1R18	non_indicated
ARHGAP30	FYN	non_indicated
ARHGAP30	SEMA4D	non_indicated
ARHGAP30	TRAF1	non_indicated
ARHGAP30	FAM78A	non_indicated
PPOX	ANKS3	non_indicated
PPOX	DALRD3	non_indicated
FCER1G	S100A11	non_indicated
FCER1G	CD300A	non_indicated
FCER1G	TYROBP	non_indicated
FCER1G	FCN1	non_indicated
MPZ	LGI4	non_indicated
FCGR2A	TNFRSF10C	non_indicated
HSPA6	HSPA7	non_indicated
FCGR3A	FCGR1A	non_indicated
FCGR3A	FCGR2A	non_indicated
FCGR3A	FCGR3B	non_indicated
FCGR3A	ZNF438	non_indicated
FCGR3A	HTRA3	non_indicated
FCGR3A	HK3	non_indicated
FCGR2C	HSPA6	non_indicated
FCGR2C	CSF2RB	non_indicated
FCGR3B	CSF3R	non_indicated
FCGR3B	CA9	non_indicated
RPL31P11	TAPT1-AS1	non_indicated
FCRLA	TCL1A	non_indicated
FCRLA	VPREB3	non_indicated
ATF6	FBXL5	non_indicated
ATF6	DIAPH2	non_indicated
OLFML2B	WTIP	non_indicated
UHMK1	CCSER2	non_indicated
UHMK1	GXYLT1	non_indicated
UHMK1	FRS2	non_indicated
UHMK1	INTS6	non_indicated
UHMK1	SPAST	non_indicated
UHMK1	SMEK2	non_indicated
UHMK1	AFTPH	non_indicated
UHMK1	ZFR	non_indicated
UHMK1	FAM172A	non_indicated
UHMK1	UFL1	non_indicated
UAP1	CITED4	non_indicated
UAP1	TUFT1	non_indicated
UAP1	CMAS	non_indicated
UAP1	STXBP6	non_indicated
UAP1	PLEK2	non_indicated
UAP1	FAM195B	non_indicated
UAP1	B4GALT4	non_indicated
UAP1	PRSS16	non_indicated
RGS5	FZD4	non_indicated
RGS5	MBNL2	non_indicated
RGS5	FKBP7	non_indicated
RGS5	IGFBP5	non_indicated
RGS5	CYYR1	non_indicated
RGS5	MBTPS2	non_indicated
MGST3	SUCLG1	non_indicated
MGST3	MGST2	non_indicated
ALDH9A1	NOA1	non_indicated
POGK	BCL9	non_indicated
POGK	ZNF142	non_indicated
POGK	RNF38	non_indicated
GPA33	ST14	non_indicated
CREG1	BPGM	non_indicated
RCSD1	SIGLEC10	non_indicated
RCSD1	INPP5D	non_indicated
ANKRD36BP1	SFT2D2	non_indicated
ANKRD36BP1	NHLRC2	non_indicated
ANKRD36BP1	OIP5-AS1	non_indicated
ANKRD36BP1	DNAJB14	non_indicated
SELL	PRRX1	non_indicated
SELL	BIN2	non_indicated
SELL	C16orf54	non_indicated
SELL	CD72	non_indicated
GORAB	GOLT1B	non_indicated
GORAB	COX18	non_indicated
PRRX1	RGS16	non_indicated
PRRX1	TGFB3	non_indicated
PRRX1	GPR176	non_indicated
PRRX1	CCL18	non_indicated
PRRX1	CHN1	non_indicated
PRRX1	NCF1B	non_indicated
PRRC2C	BAZ1A	non_indicated
PRRC2C	DCP1A	non_indicated
VAMP4	PCMTD1	non_indicated
SUCO	CLCN5	non_indicated
DARS2	MCCC2	non_indicated
KIAA0040	CBX5	non_indicated
KIAA0040	C12orf43	non_indicated
KIAA0040	CDV3	non_indicated
KIAA0040	PLEKHG1	non_indicated
SEC16B	MOGAT2	non_indicated
SEC16B	PUS10	non_indicated
SEC16B	PLAGL2	non_indicated
SEC16B	CCDC120	non_indicated
LOC730102	LOC440894	non_indicated
RALGPS2	SWAP70	non_indicated
RALGPS2	RAB30	non_indicated
ANGPTL1	ADAMDEC1	non_indicated
FAM20B	DBT	non_indicated
FAM20B	PARG	non_indicated
FAM20B	OIP5-AS1	non_indicated
FAM20B	PALB2	non_indicated
FAM20B	DNAJC21	non_indicated
TOR3A	DENND3	non_indicated
TOR1AIP2	NBAS	non_indicated
TOR1AIP1	ARNT2	non_indicated
TOR1AIP1	FAM122A	non_indicated
CEP350	MAP3K2	non_indicated
CEP350	SLC4A7	non_indicated
CEP350	ZNF292	non_indicated
QSOX1	FLJ23867	non_indicated
FLJ23867	SMAGP	non_indicated
FLJ23867	APOBR	non_indicated
MR1	SH2B3	non_indicated
MR1	ROBO1	non_indicated
MR1	DSE	non_indicated
MR1	GIMAP8	non_indicated
MR1	ADAM28	non_indicated
IER5	CBX4	non_indicated
GLUL	CPM	non_indicated
GLUL	SLC39A8	non_indicated
RNASEL	MYLIP	non_indicated
NPL	SLC38A6	non_indicated
NPL	GPNMB	non_indicated
DHX9	HNRNPR	non_indicated
DHX9	ISG20L2	non_indicated
DHX9	LGR5	non_indicated
DHX9	INO80	non_indicated
DHX9	DIAPH1	non_indicated
LAMC1	WNT2B	non_indicated
LAMC1	NID1	non_indicated
LAMC1	NRP1	non_indicated
LAMC1	VCL	non_indicated
LAMC1	TEAD1	non_indicated
LAMC1	BACE1	non_indicated
LAMC1	PDGFRA	non_indicated
LAMC1	PCDH18	non_indicated
LAMC1	PAM	non_indicated
LAMC1	LAMA4	non_indicated
LAMC2	LAMA3	non_indicated
NCF2	DYSF	non_indicated
NCF2	BID	non_indicated
EDEM3	ZC3H12C	non_indicated
EDEM3	SLC10A7	non_indicated
EDEM3	GPR126	non_indicated
IVNS1ABP	BMP8A	non_indicated
IVNS1ABP	IFRD1	non_indicated
TPR	EYA3	non_indicated
TPR	GON4L	non_indicated
TPR	ZC3H13	non_indicated
TPR	ZC3H7A	non_indicated
TPR	SMC6	non_indicated
TPR	TOPBP1	non_indicated
TPR	NOM1	non_indicated
TPR	UBR5	non_indicated
C1orf27	FAM206A	non_indicated
FAM5C	CLCA1	non_indicated
FAM5C	STXBP6	non_indicated
RGS1	CD69	non_indicated
RGS1	BTG1	non_indicated
RGS1	NFKBIA	non_indicated
CDC73	FUBP3	non_indicated
CFH	CP	non_indicated
CFHR1	CFH	non_indicated
ZBTB41	G2E3	non_indicated
ZBTB41	DPY19L4	non_indicated
DENND1B	SLC25A16	non_indicated
DENND1B	PPM1A	non_indicated
DENND1B	MIER3	non_indicated
NEK7	UBL3	non_indicated
NEK7	UBR3	non_indicated
NEK7	CPEB2	non_indicated
NEK7	TMEM209	non_indicated
NEK7	TMEM64	non_indicated
NEK7	EFR3A	non_indicated
PTPRC	ALOX5	non_indicated
PTPRC	CSTF2T	non_indicated
PTPRC	NIN	non_indicated
PTPRC	GNG2	non_indicated
PTPRC	CRLF3	non_indicated
PTPRC	DOCK10	non_indicated
PTPRC	TMEM154	non_indicated
PTPRC	FYB	non_indicated
PTPRC	DOCK11	non_indicated
NR5A2	FAM5C	non_indicated
NR5A2	KCTD3	non_indicated
NR5A2	UBTD2	non_indicated
NR5A2	GCNT1	non_indicated
ZNF281	CLMP	non_indicated
ZNF281	ELK3	non_indicated
ZNF281	SSH1	non_indicated
ZNF281	ADAM17	non_indicated
ZNF281	EDEM1	non_indicated
ZNF281	PIK3CG	non_indicated
CAMSAP2	FRMD6	non_indicated
CAMSAP2	FERMT2	non_indicated
CAMSAP2	EOGT	non_indicated
CAMSAP2	ZFYVE16	non_indicated
CAMSAP2	ABCA1	non_indicated
C1orf106	ABCC6	non_indicated
C1orf106	NFE2L1	non_indicated
C1orf106	PTPRH	non_indicated
KIF21B	IFFO2	non_indicated
KIF21B	CCDC88C	non_indicated
NAV1	BCL9	non_indicated
NAV1	ATP2B4	non_indicated
NAV1	C14orf132	non_indicated
IPO9	CEP85	non_indicated
IPO9	PDCD11	non_indicated
IPO9	KRR1	non_indicated
IPO9	RAI1	non_indicated
IPO9	TTLL4	non_indicated
IPO9	TTI1	non_indicated
IPO9	FAM122A	non_indicated
LMOD1	DACT3	non_indicated
LMOD1	SDPR	non_indicated
LMOD1	KCNH2	non_indicated
UBE2T	SPC25	non_indicated
FMOD	HSPA2	non_indicated
ATP2B4	TULP3	non_indicated
ATP2B4	RNF144A	non_indicated
ATP2B4	DPYSL3	non_indicated
ATP2B4	HIVEP1	non_indicated
LAX1	SRPR	non_indicated
LAX1	IRF4	non_indicated
ZC3H11A	PIP5K1A	non_indicated
ZBED6	TRIM56	non_indicated
SOX13	CARD10	non_indicated
GOLT1A	FAM46C	non_indicated
GOLT1A	APOC3	non_indicated
GOLT1A	SLC10A2	non_indicated
GOLT1A	IL32	non_indicated
GOLT1A	TM4SF5	non_indicated
GOLT1A	GLTPD2	non_indicated
GOLT1A	CAPG	non_indicated
GOLT1A	SLC51A	non_indicated
GOLT1A	AGPAT2	non_indicated
PLEKHA6	C1orf226	non_indicated
PLEKHA6	PFKFB2	non_indicated
PLEKHA6	PRR5L	non_indicated
PLEKHA6	PRSS16	non_indicated
MDM4	LOC653160	non_indicated
MDM4	MGEA5	non_indicated
MDM4	MALAT1	non_indicated
MDM4	PAN3	non_indicated
MDM4	LINC00641	non_indicated
MDM4	MEF2A	non_indicated
MDM4	NPIPL3	non_indicated
MDM4	GNAL	non_indicated
MDM4	ZNF529	non_indicated
MDM4	ZNF814	non_indicated
MDM4	TRMT10B	non_indicated
NFASC	VAT1L	non_indicated
RBBP5	DDX6	non_indicated
CDK18	TBX3	non_indicated
ELK4	RALGPS2	non_indicated
ELK4	DCLRE1C	non_indicated
ELK4	DCP2	non_indicated
ELK4	ZBTB24	non_indicated
ELK4	KBTBD2	non_indicated
ELK4	RANBP6	non_indicated
ELK4	NKRF	non_indicated
SLC45A3	SIDT1	non_indicated
SLC41A1	PLEKHG2	non_indicated
SRGAP2	FRMD4A	non_indicated
IKBKE	TRPM2	non_indicated
RASSF5	RUNX3	non_indicated
RASSF5	ARL4C	non_indicated
RASSF5	SH2D1A	non_indicated
EIF2D	TCFL5	non_indicated
FAIM3	CD1C	non_indicated
FAIM3	LY9	non_indicated
FAIM3	FLJ10038	non_indicated
FAIM3	GP1BA	non_indicated
FAIM3	GRAP	non_indicated
FAIM3	CD37	non_indicated
FAIM3	CCR6	non_indicated
FAIM3	IL2RG	non_indicated
PIGR	ZG16B	non_indicated
PIGR	CA4	non_indicated
PIGR	FUT3	non_indicated
PIGR	IGFBP2	non_indicated
PIGR	PPP1R14C	non_indicated
FCAMR	FDCSP	non_indicated
PFKFB2	KIAA1598	non_indicated
PFKFB2	BTBD3	non_indicated
PFKFB2	KIAA0232	non_indicated
PFKFB2	CCDC125	non_indicated
PFKFB2	RREB1	non_indicated
PFKFB2	DLG3	non_indicated
C4BPB	CD55	non_indicated
CD55	RND1	non_indicated
CD55	ANXA3	non_indicated
CR2	CD1C	non_indicated
CR2	FCAMR	non_indicated
CD34	FAM110D	non_indicated
CD34	LOXL1	non_indicated
CD34	GPR146	non_indicated
PLXNA2	AHNAK	non_indicated
PLXNA2	LGALSL	non_indicated
PLXNA2	FLNB	non_indicated
LAMB3	GALNT6	non_indicated
LAMB3	DSC2	non_indicated
LAMB3	ARL14	non_indicated
LAMB3	P4HA2	non_indicated
LAMB3	EZR	non_indicated
G0S2	NINJ1	non_indicated
TRAF3IP3	LCK	non_indicated
TRAF3IP3	LOC374443	non_indicated
TRAF3IP3	PCED1B-AS1	non_indicated
TRAF3IP3	PDE1B	non_indicated
TRAF3IP3	EVL	non_indicated
TRAF3IP3	MAP4K1	non_indicated
TRAF3IP3	ANKRD44	non_indicated
TRAF3IP3	ADARB1	non_indicated
TRAF3IP3	EPHB6	non_indicated
RCOR3	IGIP	non_indicated
TRAF5	GOLGA8B	non_indicated
TRAF5	MBD4	non_indicated
NEK2	DEPDC1B	non_indicated
LPGAT1	TMCC3	non_indicated
LPGAT1	PAQR3	non_indicated
DTL	MCM4	non_indicated
ATF3	TRIB1	non_indicated
FLVCR1	RRAS2	non_indicated
FLVCR1	CYP2B6	non_indicated
FLVCR1	SLC19A3	non_indicated
ANGEL2	C16orf52	non_indicated
CENPF	MKI67	non_indicated
CENPF	CKAP5	non_indicated
CENPF	KIF18B	non_indicated
KCTD3	KLHL23	non_indicated
KCTD3	GABRA2	non_indicated
KCTD3	ELOVL7	non_indicated
KCTD3	RDH10	non_indicated
KCTD3	SSR4	non_indicated
GPATCH2	RPAP2	non_indicated
EPRS	LONP2	non_indicated
EPRS	CLTC	non_indicated
EPRS	OPA1	non_indicated
EPRS	UBQLN1	non_indicated
IARS2	FITM2	non_indicated
RAB3GAP2	KIAA1033	non_indicated
RAB3GAP2	UBR1	non_indicated
RAB3GAP2	AP4E1	non_indicated
RAB3GAP2	KIF2A	non_indicated
C1orf115	TUBAL3	non_indicated
C1orf115	SEPHS2	non_indicated
C1orf115	SLC3A1	non_indicated
C1orf115	TMEM37	non_indicated
C1orf115	EDN3	non_indicated
C1orf115	SMPDL3A	non_indicated
41335	ASB13	non_indicated
41335	PBLD	non_indicated
41335	OAT	non_indicated
MIA3	KCTD18	non_indicated
MIA3	FRG1B	non_indicated
MIA3	SLC12A8	non_indicated
CAPN8	EPS8L1	non_indicated
CAPN2	MCU	non_indicated
TP53BP2	RBM12	non_indicated
FBXO28	TSC22D2	non_indicated
DEGS1	ASCC1	non_indicated
DEGS1	SIRPA	non_indicated
DEGS1	TNFRSF11B	non_indicated
WDR26	USP48	non_indicated
WDR26	MEF2A	non_indicated
WDR26	NSRP1	non_indicated
WDR26	DAB2	non_indicated
WDR26	KBTBD2	non_indicated
WDR26	LONRF1	non_indicated
ENAH	GPM6B	non_indicated
TMEM63A	TMCO4	non_indicated
TMEM63A	SLC45A3	non_indicated
TMEM63A	TLE2	non_indicated
TMEM63A	EPB41L4A	non_indicated
TMEM63A	ADAM28	non_indicated
ACBD3	SELRC1	non_indicated
ACBD3	EFNB2	non_indicated
ACBD3	SPRED1	RASopathy_gene
PARP1	MCM5	non_indicated
ITPKB	NFATC2	non_indicated
RHOU	PCK1	non_indicated
CCSAP	DPY19L3	non_indicated
CCSAP	GPR155	non_indicated
CCSAP	NAIP	non_indicated
ABCB10	C2orf69	non_indicated
ABCB10	GCLC	non_indicated
GALNT2	LRP10	non_indicated
GALNT2	EHD4	non_indicated
GALNT2	CSDAP1	non_indicated
GALNT2	KIAA0513	non_indicated
GALNT2	SLCO2A1	non_indicated
CAPN9	BCAS1	non_indicated
CAPN9	C5orf4	non_indicated
C1orf198	CFL2	non_indicated
TTC13	RRN3P3	non_indicated
TTC13	ARHGEF10	non_indicated
ARV1	PIBF1	non_indicated
EXOC8	ZNF134	non_indicated
EXOC8	RIF1	non_indicated
EGLN1	RNF11	non_indicated
EGLN1	APLP2	non_indicated
EGLN1	PLEKHB2	non_indicated
EGLN1	PLOD2	non_indicated
EGLN1	EDN1	non_indicated
SIPA1L2	MBOAT2	non_indicated
KIAA1804	AMOT	non_indicated
TARBP1	NR2C1	non_indicated
TARBP1	FAN1	non_indicated
TARBP1	ZNF814	non_indicated
ARID4B	SMCHD1	non_indicated
TBCE	SNAPC5	non_indicated
LYST	MACF1	non_indicated
LYST	CCDC88A	non_indicated
NID1	ITGB3	non_indicated
NID1	TMCC1	non_indicated
NID1	F2R	non_indicated
HEATR1	FUBP1	non_indicated
HEATR1	IPO9	non_indicated
HEATR1	IPO7	non_indicated
HEATR1	ALKBH8	non_indicated
HEATR1	XPO4	non_indicated
HEATR1	IPO5	non_indicated
HEATR1	KIAA0586	non_indicated
HEATR1	RFWD3	non_indicated
HEATR1	TSR1	non_indicated
HEATR1	USP36	non_indicated
HEATR1	POLR1A	non_indicated
HEATR1	ZNF518B	non_indicated
HEATR1	NAF1	non_indicated
HEATR1	NUP155	non_indicated
HEATR1	EXOC2	non_indicated
HEATR1	NUP205	non_indicated
MT1P2	MT1JP	non_indicated
LOC100130331	LOC440563	non_indicated
LOC100130331	LOC644961	non_indicated
LOC100130331	CSDAP1	non_indicated
LOC100130331	POTEE	non_indicated
LOC731275	LOC100288069	non_indicated
LOC731275	HERC2P3	non_indicated
LOC731275	KSR1	non_indicated
CEP170	HIVEP3	non_indicated
CEP170	WDFY2	non_indicated
CEP170	TCF4	non_indicated
CEP170	PRKD3	non_indicated
CEP170	CCDC88A	non_indicated
CEP170	TLR6	non_indicated
CEP170	RUNX2	non_indicated
CEP170	CSGALNACT1	non_indicated
CEP170	ASAP1	non_indicated
AKT3	CFL2	non_indicated
AKT3	APH1B	non_indicated
AKT3	MAP3K3	non_indicated
AKT3	PHLDB2	non_indicated
AKT3	PKD2	non_indicated
AKT3	PTPLAD2	non_indicated
ZBTB18	CPSF6	non_indicated
ZBTB18	RAB33B	non_indicated
ADSS	TMED5	non_indicated
ADSS	ASAH1	non_indicated
HNRNPU-AS1	LOC100527964	non_indicated
HNRNPU-AS1	CCDC84	non_indicated
HNRNPU-AS1	SETD5-AS1	non_indicated
HNRNPU-AS1	SH3BP5-AS1	non_indicated
HNRNPU-AS1	ZXDC	non_indicated
HNRNPU-AS1	FAM13A-AS1	non_indicated
HNRNPU-AS1	LOC100289230	non_indicated
HNRNPU-AS1	GNRH1	non_indicated
TFB2M	RFC5	non_indicated
CNST	TMEM133	non_indicated
CNST	ZFP41	non_indicated
SCCPDH	DERA	non_indicated
ZNF692	NEIL1	non_indicated
ZNF692	CDK5RAP3	non_indicated
ZMYND11	FLJ33630	non_indicated
GTPBP4	PAK1IP1	non_indicated
GTPBP4	TEX10	non_indicated
WDR37	UNK	non_indicated
KLF6	ERRFI1	non_indicated
KLF6	JUN	non_indicated
KLF6	PELI1	non_indicated
KLF6	HAS2	non_indicated
AKR1C2	AKR1C4	non_indicated
AKR1C3	HGD	non_indicated
AKR1C4	AKR1C3	non_indicated
TUBAL3	TMIGD1	non_indicated
TUBAL3	SLC9A3R1	non_indicated
NET1	TCF7L2	non_indicated
NET1	SH3RF1	non_indicated
NET1	C5orf30	non_indicated
NET1	FAM83B	non_indicated
ASB13	PHLPP2	non_indicated
ASB13	ATP5SL	non_indicated
ASB13	EEPD1	non_indicated
FAM208B	FGD6	non_indicated
