source target	status
OR7A5 PLA2G2A	non_indicated
OR7A5 AL137747	non_indicated
KIF9 BC040181	non_indicated
KIF9 XM_211665	non_indicated
KIF9 CYP2E1	non_indicated
NECAP2 GALNT10	non_indicated
NECAP2 CPT2	non_indicated
NECAP2 ABHD4	non_indicated
NECAP2 TRIP6	non_indicated
NECAP2 PLEKHA7	non_indicated
NECAP2 TRIM48	non_indicated
NECAP2 TP53	non_indicated
CDK2 SART2	non_indicated
CDK2 EFNA4	non_indicated
CDK2 CHEK2	non_indicated
CDK2 YAP1	non_indicated
CDK2 WEE1	non_indicated
CDK2 LATS2	non_indicated
CDK2 GPR4	non_indicated
CDK2 GABRE	non_indicated
CDK2 SERPINA1	non_indicated
TPP1 CLU	non_indicated
MICAL2 CHGA	non_indicated
MICAL2 TUBA8	non_indicated
NKX6-2 SEMA3B	non_indicated
NKX6-2 DYSF	non_indicated
NKX6-2 KIF13B	non_indicated
NKX6-2 SOX8	non_indicated
NKX6-2 BOK	non_indicated
NKX6-2 CPNE2	non_indicated
NKX6-2 SOX10	non_indicated
PAK6 CYS1	non_indicated
PAK6 ELL2	non_indicated
TMED5 Contig32099_RC	non_indicated
DNAJB14 SLC25A36	non_indicated
DNAJB14 Contig57230_RC	non_indicated
DNAJB14 LENG10	non_indicated
DNAJB14 TBL1XR1	non_indicated
RNASEH2B TNIP2	non_indicated
FOXD4L1 PHOX2A	non_indicated
PCDHGA10 Contig24024_RC	non_indicated
NM_080656 NEK2	non_indicated
NM_080656 HRASLS	non_indicated
NM_080656 HSS00084775	non_indicated
TCERG1L HSS00013911	non_indicated
IL4I1 CXCL10	non_indicated
IL4I1 CCL2	non_indicated
IL4I1 Contig19205_RC	non_indicated
IL4I1 AK055564	non_indicated
MICB CKS2	non_indicated
MICB C12orf28	non_indicated
MICB AK023793	non_indicated
SERPINB1 Contig48944_RC	non_indicated
ADD2 AF090096	non_indicated
MPO NM_018271	non_indicated
RGSL1 HSS00011293	non_indicated
RGSL1 XM_090880	non_indicated
RGSL1 hCT1847483	non_indicated
CABP1 GNAS	non_indicated
CABP1 KCNS1	non_indicated
CABP1 DBNDD1	non_indicated
HS6ST2 PHF19	non_indicated
HSP90AA1 DNAJA1	non_indicated
HSP90AA1 BAG2	non_indicated
HSP90AA1 HSP90AA2	non_indicated
LATS1 hCT1642439.3	non_indicated
TPTE2 XM_169397	non_indicated
ALX3 TFPI	non_indicated
MYD88 Contig48208_RC	non_indicated
MYD88 NMI	non_indicated
MYD88 EMP3	non_indicated
MYD88 VASN	non_indicated
MYD88 GALM	non_indicated
MYD88 METTL7B	non_indicated
MYD88 PSMB8	non_indicated
MYD88 hCT2319636	non_indicated
TMEM123 TP53INP1	non_indicated
TMEM123 KRCC1	non_indicated
CNOT7 RANBP5	non_indicated
CHST3 ATOH8	non_indicated
CHST3 AL137331	non_indicated
CHST3 hCT1824065.2	non_indicated
RGS10 Contig27391_RC	non_indicated
RGS10 MAF	non_indicated
RGS10 BLNK	non_indicated
RGS10 CSF2RA	non_indicated
NR2F2 PCDH18	non_indicated
IL1RL1 C22orf34	non_indicated
KCNQ1DN HSS00009331	non_indicated
PEG3 HSS00371094	non_indicated
GUF1 MMD	non_indicated
GUF1 THAP5	non_indicated
GUF1 C14orf130	non_indicated
GUF1 AK097187	non_indicated
GUF1 EFHA1	non_indicated
PPP1R1B Contig42006_RC	non_indicated
SVOP GPR61	non_indicated
SVOP CCKBR	non_indicated
SVOP CDK5R2	non_indicated
SPON1 SASH1	non_indicated
SPON1 PPAP2B	non_indicated
SPON1 OTX1	non_indicated
SPON1 CYP4V2	non_indicated
ANKRD22 Contig38942_RC	non_indicated
ANKRD22 TNFAIP3	non_indicated
TLN1 ATBF1	non_indicated
TLN1 PTBP1	non_indicated
KCNMB1 EBF1	non_indicated
KCNMB1 COL6A2	non_indicated
DNMT3B HIST1H2BH	non_indicated
LITAF BAMBI	non_indicated
LITAF HBEGF	non_indicated
LITAF TANC1	non_indicated
LITAF ACSL1	non_indicated
LITAF SYPL1	non_indicated
LITAF SLC35D2	non_indicated
UBR1 NUDT4	non_indicated
UBR1 TMEM87B	non_indicated
C20orf141 GFAP	non_indicated
SMN2 SMN1	non_indicated
DPEP3 TNFRSF6B	non_indicated
DPEP3 SLC36A1	non_indicated
C1orf38 AL833948	non_indicated
PARK2 DPT	non_indicated
PARK2 HSS00334772	non_indicated
OPN3 ABHD7	non_indicated
MT1A UPP1	non_indicated
MT1A IL18R1	non_indicated
ACTL6A GALNT4	non_indicated
ACTL6A MBNL3	non_indicated
ACTL6A CLIC4	non_indicated
ACTL6A RP4-747L4.3	non_indicated
ACTL6A EFCBP2	non_indicated
ACTL6A ATP11C	non_indicated
ACTL6A KTN1	non_indicated
ACTL6A NM_175893	non_indicated
ACTL6A hCT2283962	non_indicated
ACTL6A HSS00173774	non_indicated
ACTL6A hCT2314166	non_indicated
ACTL6A SMC4	non_indicated
NM_032633 FGFR1	non_indicated
NM_032633 Contig10434_RC	non_indicated
NM_032633 AJ227909	non_indicated
CHRM2 HSS00266489	non_indicated
CHRM2 XM_069047	non_indicated
VSNL1 XM_208784	non_indicated
STAB1 hCT2273679	non_indicated
THAP9 Contig19635_RC	non_indicated
THAP9 PGGT1B	non_indicated
ARHGAP30 Contig47221_RC	non_indicated
ARHGAP30 LGALS9	non_indicated
ARHGAP30 NAPSB	non_indicated
ARHGAP30 RIN3	non_indicated
ARHGAP30 AK024800	non_indicated
MOG ERBB3	non_indicated
MOG TF	non_indicated
MOG PCSK6	non_indicated
MOG DNAH17	non_indicated
MOG EDG8	non_indicated
MOG TMC7	non_indicated
MOG BC039450	non_indicated
MOG hCT1815076.2	non_indicated
ZNF91 PCDHA9	non_indicated
LRIG1 Contig56513_RC	non_indicated
LRIG1 AGT	non_indicated
CD163 RIPK3	non_indicated
CD163 VSIG4	non_indicated
CD163 NID1	non_indicated
CD163 NODAL	non_indicated
CD163 BC039532	non_indicated
DLGAP2 Contig20603_RC	non_indicated
PHYHD1 SEC14L2	non_indicated
PHYHD1 C1orf192	non_indicated
BIN2 Contig38320_RC	non_indicated
NM_032435 KLK6	non_indicated
CD48 PSCDBP	non_indicated
CD48 FAIM3	non_indicated
SLC11A1 HCLS1	non_indicated
SFRS12 NM_024308	non_indicated
SFRS12 NAT6	non_indicated
SFRS12 SPG20	non_indicated
SFRS12 AF339771	non_indicated
AMAC1 Contig29822_RC	non_indicated
AMAC1 AK022482	non_indicated
DMXL2 ATP6V1A	non_indicated
DMXL2 NKIRAS1	non_indicated
DMXL2 MARK1	non_indicated
DMXL2 ATP6AP2	non_indicated
DMXL2 MKNK2	non_indicated
DMXL2 SV2B	non_indicated
DMXL2 ENST00000281471	non_indicated
DMXL2 UBE2V2	non_indicated
DMXL2 NM_025026	non_indicated
DMXL2 CHM	non_indicated
DMXL2 CCDC91	non_indicated
DMXL2 hCT1830427.2	non_indicated
CORT DRD5	non_indicated
RHBDF2 SH3TC1	non_indicated
PRKCDBP NOTCH3	non_indicated
C11orf46 MARCKS	non_indicated
C11orf46 C1orf96	non_indicated
EAF1 ERC1	non_indicated
HOXA9 CBLC	non_indicated
HOXA9 BARX1	non_indicated
UNG GMNN	non_indicated
HLA-DRB5 HLA-DRB4	non_indicated
ELAVL4 GSTP1	non_indicated
ELAVL4 KCNA1	non_indicated
ELAVL4 NM_018723	non_indicated
ELAVL4 AB007863	non_indicated
ELAVL4 AK055125	non_indicated
PTGFR SLC9A2	non_indicated
PTGFR Contig50520_RC	non_indicated
PTGFR NR2F2	non_indicated
GJA5 ENG	non_indicated
TRIM22 SERPINB1	non_indicated
RFX3 BTC	non_indicated
SLFNL1 Contig8230_RC	non_indicated
SLFNL1 BC029255	non_indicated
MAL2 PLCD1	non_indicated
MAL2 Contig51066_RC	non_indicated
MAL2 PVRL3	non_indicated
LRRC37A HSS00224443	non_indicated
PVRL3 CD36	non_indicated
EYA2 TP53I3	non_indicated
EYA2 ACOX2	non_indicated
LAMA1 SLC4A11	non_indicated
LAMA1 AF147316	non_indicated
THAP2 GPATC2	non_indicated
THAP2 CALCRL	non_indicated
THAP2 SPG20	non_indicated
THAP2 AK094679	non_indicated
DHFRL1 C17orf67	non_indicated
DHFRL1 HSS00181268	non_indicated
NM_182568 HSS00303498	non_indicated
TMTC3 ENST00000296815	non_indicated
TMTC3 AF090888	non_indicated
CCDC50 NM_014445	non_indicated
NFKBIA DDIT4	non_indicated
NFKBIA HYAL2	non_indicated
NFKBIA MCL1	non_indicated
PIGA LAP3	non_indicated
PIGA NEDD1	non_indicated
HPR HP	non_indicated
NM_173624 AL050168	non_indicated
MAL PMP22	non_indicated
MAL XM_087617	non_indicated
C1orf182 ENST00000278232	non_indicated
ADAM28 Contig26278_RC	non_indicated
ADAM28 AK058074	non_indicated
ADAM28 SIGLEC10	non_indicated
ADAM28 AK055529	non_indicated
KCNV1 FBXW7	non_indicated
LRP10 MSN	non_indicated
LRP10 ERBB2	non_indicated
LRP10 ZIC1	non_indicated
LRP10 PXN	non_indicated
LRP10 RHBDF1	non_indicated
LRP10 BOC	non_indicated
LRP10 ZFP36L1	non_indicated
LRP10 TLN1	non_indicated
MYO9B SLC4A2	non_indicated
ST6GALNAC5 HTR7	non_indicated
ST6GALNAC5 KCNB2	non_indicated
ST6GALNAC5 AK094685	non_indicated
MAGEA8 AF086328	non_indicated
MAGEA8 HSS00131228	non_indicated
SORCS2 AL050068	non_indicated
SORCS2 ADHFE1	non_indicated
SNURF ENST00000250621	non_indicated
SNURF PLEKHB2	non_indicated
FBXO30 AK022415	non_indicated
KIF14 KIF18A	non_indicated
S100A12 MGAM	non_indicated
S100A12 LCN2	non_indicated
S100A12 PPBP	non_indicated
S100A12 C19orf59	non_indicated
S100A12 NM_153615	non_indicated
S100A12 MMP8	non_indicated
TGIF CLEC2L	non_indicated
PLA2G4D S100A2	non_indicated
IRF1 GCH1	non_indicated
SELL HSS00046294	non_indicated
RIN3 hCT1971131	non_indicated
RIN3 hCT2297346	non_indicated
RIN3 XM_211908	non_indicated
CASP5 RDH10	non_indicated
CASP5 NM_152451	non_indicated
CLDN10 GPR98	non_indicated
CLDN10 CHRDL1	non_indicated
COL4A2 TBX1	non_indicated
COL4A2 LAMA5	non_indicated
COL4A2 COL4A1	non_indicated
HSPA8 LTB4DH	non_indicated
PTGIS COL3A1	non_indicated
PTGIS Contig32072_RC	non_indicated
TMEM125 Contig31525_RC	non_indicated
TMEM125 Contig45303_RC	non_indicated
TMEM125 RNASE1	non_indicated
TMEM125 GJB1	non_indicated
TMEM125 GLTP	non_indicated
TMEM125 PRKCQ	non_indicated
NOC3L Contig41404	non_indicated
NT5DC1 SYNJ2	non_indicated
SERHL SERHL2	non_indicated
CAPN3 DMBT1	non_indicated
CAPN3 GJB1	non_indicated
CAPN3 PLA2G4C	non_indicated
NOTCH3 CARD10	non_indicated
GALNT6 Contig39100_RC	non_indicated
SOX9 CHDH	non_indicated
SOX9 TPP1	non_indicated
SOX9 PAX6	non_indicated
KCNB2 C6orf142	non_indicated
ACSL1 CD55	non_indicated
C14orf130 WDR41	non_indicated
C14orf130 AL831906	non_indicated
PLXNB1 GNAO1	non_indicated
PLXNB1 RAPGEF3	non_indicated
PLXNB1 SREBF1	non_indicated
GPR98 GLI3	non_indicated
GPR98 HSS00347162	non_indicated
USP3 AJ227908	non_indicated
USP3 FAS	non_indicated
SLC17A7 C7orf41	non_indicated
LNX1 Contig44186_RC	non_indicated
IFI44L OAS2	non_indicated
IFI44L IFIT3	non_indicated
TIPARP CHSY1	non_indicated
NR4A3 KLF10	non_indicated
NR4A3 C6orf176	non_indicated
NR4A3 hCT1971392.1	non_indicated
C12orf28 RAB3IP	non_indicated
C12orf28 ALLC	non_indicated
MYCL1 CBLC	non_indicated
SNHG7 AK054808	non_indicated
SNHG7 SNORD56	non_indicated
CFH CFHR1P	non_indicated
CFH PDLIM1	non_indicated
SYNJ1 ASAH2	non_indicated
SYNJ1 GATA2	non_indicated
SYNJ1 BCL11B	non_indicated
MOCS3 XM_174444	non_indicated
PARP9 BATF2	non_indicated
PCDHA6 AL117485	non_indicated
PPBP FPRL1	non_indicated
PPBP PF4	non_indicated
EVA1 Contig65401_RC	non_indicated
EVA1 ADH1B	non_indicated
EVA1 BMP6	non_indicated
EVA1 C7	non_indicated
EVA1 Contig375_RC	non_indicated
EVA1 ADH1A	non_indicated
EVA1 AK055564	non_indicated
EVA1 CDK2	non_indicated
EVA1 EGFLAM	non_indicated
PCDH11X PCDH11Y	non_indicated
TIMP2 FLNC	non_indicated
TIMP2 MBOAT1	non_indicated
PCYOX1L hCT1970806.1	non_indicated
PCYOX1L AK090762	non_indicated
FAM81A UBA52	non_indicated
SLAIN1 LAMP2	non_indicated
SLAIN1 AK090977	non_indicated
DIRAS1 CABP1	non_indicated
DIRAS1 CPLX1	non_indicated
DIRAS1 RGS12	non_indicated
NM_024880 MSI2	non_indicated
NM_024880 AL832656	non_indicated
MAN2A1 Contig19733_RC	non_indicated
KIF1B KCNK10	non_indicated
STK33 SLC30A1	non_indicated
ASPH HRSP12	non_indicated
ASPH BMPR1B	non_indicated
ASPH OSBPL11	non_indicated
ASPH HSDL2	non_indicated
ASPH MTM1	non_indicated
ASPH BBS2	non_indicated
ASPH ITPR2	non_indicated
ANP32D ANP32A	non_indicated
LAIR1 SCIN	non_indicated
LAIR1 CCR5	non_indicated
NM_173677 TAS2R5	non_indicated
NM_173677 DUSP5P	non_indicated
ASF1B DTL	non_indicated
ASF1B ORC1L	non_indicated
ASF1B STK6P	non_indicated
UBE2V2 HMGCLL1	non_indicated
UBE2V2 LMO3	non_indicated
UBE2V2 Contig10653_RC	non_indicated
UBE2V2 AP1S2	non_indicated
UBE2V2 AF052152	non_indicated
UBE2V2 AKAP11	non_indicated
UBE2V2 ADAMTS5	non_indicated
UBE2V2 COPS4	non_indicated
UBE2V2 FGF12	non_indicated
UBE2V2 CCNC	non_indicated
NM_018177 NM_133375	non_indicated
BANP P4HA2	non_indicated
BANP ADORA2A	non_indicated
SDC2 SLC7A11	non_indicated
SDC2 MID1	non_indicated
SDC2 CLDN10	non_indicated
SDC2 NOTCH2	non_indicated
SDC2 ZIC2	non_indicated
MBD5 HSS00136695	non_indicated
SFXN5 CXCL14	non_indicated
SFXN5 C9orf165	non_indicated
SFXN5 NM_144704	non_indicated
C19orf59 BTNL8	non_indicated
C19orf59 RNASE3	non_indicated
HBG1 HBG2	non_indicated
NM_032802 hCT19110.3	non_indicated
C14orf111 PDIA3	non_indicated
MMP19 XM_212206	non_indicated
KLRG1 CMAH	non_indicated
KLRG1 AK098597	non_indicated
NM_174888 hCT1838320.1	non_indicated
MFAP4 IGF2	non_indicated
MFAP4 DCN	non_indicated
MFAP4 NM_178275	non_indicated
MFAP4 AK024935	non_indicated
MFAP4 ITIH2	non_indicated
PKD1L3 Contig26975_RC	non_indicated
PKD1L3 MAS1L	non_indicated
PKD1L3 AL049355	non_indicated
PKD1L3 HSS00051681	non_indicated
FZD5 RGS5	non_indicated
FZD5 GABRB1	non_indicated
FZD5 FZD5	non_indicated
FZD5 AK090595	non_indicated
ORC1L EZH2	non_indicated
ORC1L IL28RA	non_indicated
OLIG2 OLIG1	non_indicated
BTG2 HES1	non_indicated
BTG2 SNF1LK	non_indicated
C10orf63 AKR1C1	non_indicated
GOLGA7 SFRP1	non_indicated
GOLGA7 HSS00008777	non_indicated
HECW1 AL137569	non_indicated
ALDH6A1 NOTCH2NL	non_indicated
ALDH6A1 RIN2	non_indicated
ALDH6A1 PON2	non_indicated
ALDH6A1 ALDH2	non_indicated
PPP2R1B Contig16722_RC	non_indicated
TP53BP2 CD302	non_indicated
TP53BP2 AL357198	non_indicated
TMEM155 RP5-875H10.1	non_indicated
C10orf56 Contig20441_RC	non_indicated
C10orf56 PLEKHB1	non_indicated
C10orf56 DOCK1	non_indicated
C10orf56 HIPK2	non_indicated
HES1 FZD10	non_indicated
TRIM48 hCT2265402	non_indicated
DMD XM_211862	non_indicated
DMD XM_211845	non_indicated
NM_144704 CRLF1	non_indicated
NM_144704 AAAS	non_indicated
EDG2 GUSBL2	non_indicated
PCDHB4 PCDHB11	non_indicated
CTAG1A CTAG1B	non_indicated
CTAG1A CTAG2	non_indicated
PLLP ZDHHC9	non_indicated
PLLP C20orf10	non_indicated
PLLP Contig36931_RC	non_indicated
C1orf74 HSS00296418	non_indicated
C22orf31 MYOZ1	non_indicated
C22orf31 NM_031950	non_indicated
HLX1 SLC19A3	non_indicated
TSC22D4 HTRA1	non_indicated
TSC22D4 ACADS	non_indicated
TSC22D4 NM_052880	non_indicated
TSC22D4 SORCS2	non_indicated
TSC22D4 FADS1	non_indicated
TSC22D4 RASSF4	non_indicated
TSC22D4 TST	non_indicated
KLF4 KLF2	non_indicated
CLMN PHF19	non_indicated
CLMN ARHGEF10	non_indicated
CLMN ADA	non_indicated
CLMN CRYAB	non_indicated
CLMN TCL1B	non_indicated
CLMN FZD5	non_indicated
CLMN ANKRD13A	non_indicated
NM_025026 NM_018059	non_indicated
NM_025026 AF085900	non_indicated
NM_025026 KLK14	non_indicated
NM_025026 NM_024978	non_indicated
C15orf28 PPP1R16B	non_indicated
C15orf28 HSS00131450	non_indicated
C15orf28 AF456478	non_indicated
C15orf28 AL832610	non_indicated
LEPROT PHLPPL	non_indicated
LEPROT C9orf26	non_indicated
LEPROT KLRG1	non_indicated
LEPROT ZDHHC2	non_indicated
LEPROT C7orf13	non_indicated
LEPROT NPHP3	non_indicated
LEPROT PCGF2	non_indicated
LEPROT AK056155	non_indicated
ERG CMTM8	non_indicated
CCKBR Contig48021_RC	non_indicated
CCKBR AF161441	non_indicated
CCKBR BC037245	non_indicated
TRIM56 CAMK4	non_indicated
TRIM56 Contig52684	non_indicated
TRIM56 Contig36122_RC	non_indicated
TRIM56 GDPD3	non_indicated
TRIM56 PPP2R1B	non_indicated
TRIM56 hCT11539.3	non_indicated
TRIM56 hCT2257040	non_indicated
TRIM56 BGN	non_indicated
PCTK2 KLF9	non_indicated
PCTK2 SEC23A	non_indicated
PCTK2 ABHD6	non_indicated
PCTK2 CEP170L	non_indicated
PCTK2 DLG1	non_indicated
THRA Contig41210_RC	non_indicated
NUDT21 GMPS	non_indicated
NUDT21 C10orf125	non_indicated
NUDT21 SAR1A	non_indicated
NUDT21 EIF4A1	non_indicated
NUDT21 MCM6	non_indicated
NUDT21 HEATR4	non_indicated
NUDT21 KPNB1	non_indicated
NUDT21 XM_210328	non_indicated
NM_058168 Contig35241_RC	non_indicated
NM_058168 hCT1644111.3	non_indicated
NM_058168 HSS00134122	non_indicated
NM_058168 HSS00097275	non_indicated
C3orf28 XM_212353	non_indicated
PILRB PILRA	non_indicated
PILRB AK093901	non_indicated
ZNF420 MRPL19	non_indicated
ZNF420 ATP8A1	non_indicated
ZNF420 Contig13981_RC	non_indicated
ZNF420 FSD1L	non_indicated
ZNF420 Contig11275_RC	non_indicated
ZNF420 ANKRD28	non_indicated
ZNF420 USP31	non_indicated
ZNF420 C1orf156	non_indicated
ZNF420 AK022204	non_indicated
ZNF420 AK098597	non_indicated
ZNF420 AK024374	non_indicated
ZNF420 SMC2	non_indicated
NM_015980 KIF9	non_indicated
NM_015980 COL23A1	non_indicated
NM_015980 BC037953	non_indicated
STT3B GABPB2	non_indicated
STT3B XM_210054	non_indicated
TRPM6 NM_018340	non_indicated
TRPM6 AK022245	non_indicated
BRCA2 NTS	non_indicated
FKBP5 LPL	non_indicated
FKBP5 ZBTB16	non_indicated
FKBP5 GADD45G	non_indicated
FKBP5 C20orf54	non_indicated
FKBP5 CXCL12	non_indicated
FKBP5 PROM1	non_indicated
FKBP5 RASD1	non_indicated
NFAT5 AL157466	non_indicated
NFAT5 NM_182568	non_indicated
NFAT5 PPM1K	non_indicated
NFAT5 AK024690	non_indicated
NFAT5 HSS00051659	non_indicated
NFAT5 AL831867	non_indicated
PSPHL HSD17B7P2	non_indicated
SOX3 KCNE1L	non_indicated
NELF CLPTM1	non_indicated
NELF NM_024888	non_indicated
NELF CAMK2A	non_indicated
NELF ZNF124	non_indicated
H2AFJ PFN1	non_indicated
SLC6A11 AF070565	non_indicated
BNIP2 SNHG5	non_indicated
SNX16 AK024528	non_indicated
SNX16 HSS00085435	non_indicated
SNX16 HSS00181322	non_indicated
GPR124 MARVELD1	non_indicated
GGN C16orf48	non_indicated
GGN HES7	non_indicated
GGN XM_212516	non_indicated
GGN CSHL1	non_indicated
GGN U87229	non_indicated
NM_003516 HIST1H2AD	non_indicated
NM_003516 HIST1H2AE	non_indicated
KHDRBS2 FREM1	non_indicated
ABCA2 ARHGAP23	non_indicated
ABCA2 CLTCL1	non_indicated
ABCA2 UAP1L1	non_indicated
ABCA2 STMN4	non_indicated
ABCA2 BIN1	non_indicated
ABCA2 TTLL9	non_indicated
ABCA2 AATK	non_indicated
IGF1 RELN	non_indicated
IGF1 KIT	non_indicated
IGF1 AK095503	non_indicated
IGF1 AK091058	non_indicated
PPM1K ZNF429	non_indicated
GABRB3 EPHA4	non_indicated
GABRB3 NDST3	non_indicated
FOXQ1 Contig57226_RC	non_indicated
KCNC2 C1orf151	non_indicated
KCNC2 ZMAT4	non_indicated
KCNC2 NXPH2	non_indicated
IL2RB GZMB	non_indicated
GRIA3 PRKCE	non_indicated
C14orf128 GSTM5	non_indicated
WNT9B TMPRSS7	non_indicated
WNT9B SFRP5	non_indicated
WNT9B CCDC110	non_indicated
WNT9B AK057520	non_indicated
WNT9B AK094347	non_indicated
WNT9B XM_120519	non_indicated
SNAP23 FAM64A	non_indicated
SNAP23 SEPT10	non_indicated
SNAP23 RBM7	non_indicated
SNAP23 PTPN13	non_indicated
DOCK2 CD68	non_indicated
DOCK2 Contig55221_RC	non_indicated
DOCK2 IKZF1	non_indicated
DOCK2 CMTM7	non_indicated
DOCK2 CXCL16	non_indicated
DOCK2 CD300C	non_indicated
DOCK2 TMEM156	non_indicated
DOCK2 HSS00143961	non_indicated
KCNN3 Contig404	non_indicated
KCNN3 HSS00382749	non_indicated
PSG11 DDX4	non_indicated
PSG11 hCT1958849.1	non_indicated
PSG11 AK093598	non_indicated
MOV10L1 MICA	non_indicated
MOV10L1 C20orf141	non_indicated
MOV10L1 RPS27	non_indicated
HIST1H2BO CCDC109B	non_indicated
FHL5 HSPB7	non_indicated
FHL5 CCL26	non_indicated
LRRN6A KIF21B	non_indicated
LRRN6A RAB15	non_indicated
CREG2 KIF3A	non_indicated
CHMP2B HRH3	non_indicated
KCNB1 AL390150	non_indicated
KCNB1 ELAVL4	non_indicated
KCNB1 C20orf58	non_indicated
C16orf76 EGR4	non_indicated
C16orf76 CETP	non_indicated
IRF7 SERPINH1	non_indicated
FUT7 ADAMTSL1	non_indicated
FUT7 BC025749	non_indicated
KLF15 DDIT4	non_indicated
KLF15 HIF3A	non_indicated
KLF15 SLC14A1	non_indicated
CARD12 PLAC8	non_indicated
CARD12 AK093691	non_indicated
CD300A hCT2270866	non_indicated
C1orf24 RBPMS	non_indicated
C1orf24 PRSS23	non_indicated
C1orf24 LMCD1	non_indicated
C1orf24 Contig21679_RC	non_indicated
C1orf24 SVIL	non_indicated
SPRY4 ETV5	non_indicated
SPRY4 AK024556	non_indicated
ZHX2 TSC22D4	non_indicated
PCSK2 COL10A1	non_indicated
H2BFS HIST1H2BE	non_indicated
H2BFS HIST1H2BN	non_indicated
H2BFS HIST1H2BM	non_indicated
H2BFS hCT1641706	non_indicated
NR1D2 AK026847	non_indicated
NR1D2 SLC39A2	non_indicated
VASP ARID5A	non_indicated
ADRA2A DDC	non_indicated
ENTPD3 PIP5K1B	non_indicated
NM_017694 BC038720	non_indicated
FKBP10 VIL2	non_indicated
FKBP10 AXL	non_indicated
FKBP10 AL365371	non_indicated
GABRA5 IL13RA2	non_indicated
GABRA5 HSS00296008	non_indicated
IRAK3 AL049435	non_indicated
NM_173710 NPCDR1	non_indicated
ELOVL1 LAMP1	non_indicated
ELOVL1 LIPE	non_indicated
ELOVL1 CMTM5	non_indicated
CNTN1 LMO3	non_indicated
CNTN1 ENST00000294982	non_indicated
C14orf24 BC040538	non_indicated
MCM3 CDH3	non_indicated
MCM3 EIF4E2	non_indicated
RAD18 BBS7	non_indicated
SNF1LK FOXF1	non_indicated
SNF1LK AXUD1	non_indicated
FILIP1 NR4A2	non_indicated
CNIH3 LMO1	non_indicated
NM_173703 NM_173710	non_indicated
HIST3H2BB AF181286	non_indicated
HIST3H2BB MT1A	non_indicated
HIST3H2BB XM_212431	non_indicated
HIST3H2BB BC029166	non_indicated
ACBD5 EXOC5	non_indicated
SLC22A13 BC014174	non_indicated
SLC22A13 SPATA21	non_indicated
SLC22A13 hCT1645818.3	non_indicated
SLC22A13 BC038569	non_indicated
KCNIP3 MARCH4	non_indicated
KCNIP3 FLRT1	non_indicated
KCNIP3 CYP2R1	non_indicated
KCNIP3 STX1A	non_indicated
KCNIP3 AK056003	non_indicated
KCNIP3 C16orf76	non_indicated
KCNIP3 RPH3A	non_indicated
KCNIP3 NPTXR	non_indicated
KCNIP3 AK097571	non_indicated
KCNIP3 VGF	non_indicated
CCDC6 FBXO34	non_indicated
CCDC6 AL049302	non_indicated
HLA-G NM_024867	non_indicated
NM_032762 HSS00085965	non_indicated
LIPA HSS00015817	non_indicated
SERPINE2 FABP7	non_indicated
C1orf27 THAP6	non_indicated
WDR49 CLEC2A	non_indicated
GRIK1 C20orf28	non_indicated
NCOA2 KCNT2	non_indicated
SUSD3 CX3CR1	non_indicated
CENTA2 PSCD4	non_indicated
NM_021227 MRPL42	non_indicated
NM_021227 PLA2G4D	non_indicated
NM_021227 WDSOF1	non_indicated
BOK AMOTL2	non_indicated
BOK HIP1	non_indicated
BOK TMEM140	non_indicated
BOK TJAP1	non_indicated
BOK SHB	non_indicated
TLR2 SQRDL	non_indicated
TLR2 MTHFD2	non_indicated
TLR2 RUNX1	non_indicated
TLR2 CD14	non_indicated
TLR2 IL13RA1	non_indicated
TLR2 PSTPIP2	non_indicated
TLR2 IFI30	non_indicated
TLR2 TRIM22	non_indicated
TLR2 MS4A6A	non_indicated
TLR2 PTPRC	non_indicated
TLR2 C1orf162	non_indicated
ATF2 FAM91A2	non_indicated
ATF2 FBXO5	non_indicated
ATF2 LMAN1	non_indicated
PPBPL2 STON1	non_indicated
NM_174924 ACTRT1	non_indicated
C1orf76 MS4A8B	non_indicated
GRIK2 AK057241	non_indicated
MUC4 EDN2	non_indicated
ADD3 Contig27618_RC	non_indicated
PECAM1 VWF	non_indicated
PECAM1 FER1L3	non_indicated
PECAM1 ERG	non_indicated
PECAM1 ICAM2	non_indicated
PECAM1 F11R	non_indicated
PECAM1 COL4A1	non_indicated
GFRA3 C1orf182	non_indicated
GFRA3 SLC17A7	non_indicated
